id,Size of chocolate pool,Date of entry,Country funded by,Height of pipe,oompa loomper,longitude,Lattitude,Cocoa farm,Country of factory,Region code,District code,Location,Chocolate consumers in town,Does factory offer tours,Recorded by,Oompa loompa management,Official or Unofficial pipe,Year constructed,Type of pump,management,management_group,Payment scheme,chocolate_quality,chocolate_quantity,chocolate_source,chocolate_source_class,pipe_type
24148,0,2/26/12,720,2373,141,234.6446281,315.3808922,0,6588,336,5,15,1015,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2008,3,0,user-group,0,0,0,0,0,0
70358,5200,1/30/14,15,1354,214,232.0180294,318.2244381,8,4104,340,2,90,1050,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1994,4,0,user-group,2,0,1,3,0,2
33117,0,3/26/14,70,239,62,239.0566949,318.2783024,6,7531,332,2,118,10865,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2015,14,0,user-group,0,0,0,3,0,0
4879,250,1/17/14,89,1361,5,233.5255393,322.8405595,1,156,345,5,70,1250,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1983,3,0,user-group,4,0,0,8,1,1
42779,2700,3/9/12,24,2076,5,234.5195298,315.2036555,0,5828,336,6,0,1102,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1999,3,0,user-group,2,0,3,0,0,0
49903,0,1/3/14,20,1057,5,237.3842533,321.6666444,2,4757,328,5,20,1001,FALSE,Chocolate Lovers Consultants Ltd,0,Official pipe,1980,3,0,user-group,6,0,1,0,0,3
10904,0,2/15/14,20,1351,16,237.6663594,321.8836599,2,12583,328,2,22,1001,TRUE,Chocolate Lovers Consultants Ltd,8,Official pipe,1989,3,6,commercial,0,0,1,0,0,0
25552,0,3/27/14,229,1501,228,234.99206,314.0551377,0,4544,335,4,97,1080,,Chocolate Lovers Consultants Ltd,5,Official pipe,2007,3,4,user-group,6,0,0,0,0,0
49667,0,3/23/12,909,2178,987,235.4155846,316.5209785,7,8188,336,3,86,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2005,4,0,user-group,0,0,0,5,0,2
53028,250,11/6/13,205,1452,1705,233.7978092,323.0276303,1,1874,345,5,70,1300,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,2017,4,1,user-group,4,1,0,3,0,2
64142,700,8/4/12,3,1892,5,234.6806404,315.9361857,7,156,336,5,15,1360,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,1983,3,5,user-group,3,0,0,6,1,0
67202,3200,1/28/14,41,1253,116,229.9414949,320.1911378,5,7694,341,3,19,1230,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,1989,3,0,user-group,2,0,0,6,1,0
11333,210,3/19/14,94,1807,82,235.8270799,321.7327725,4,9481,349,31,89,1200,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2014,3,0,user-group,4,0,3,6,1,0
22272,5200,2/11/14,57,808,48,237.1815842,313.9600156,3,11821,335,2,62,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2014,13,0,user-group,2,0,1,3,0,2
49773,250,1/25/14,,1892,,234.8799629,320.1104621,4,10804,338,3,32,1450,,Chocolate Lovers Consultants Ltd,0,,2005,14,0,user-group,4,0,1,3,0,0
33203,220,3/18/14,20,1191,5,236.8156577,321.51078,2,1666,327,3,26,1150,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2014,3,0,user-group,4,0,1,0,0,0
68205,0,4/15/12,,0,,233.8607602,316.3258058,7,1173,337,8,44,0,TRUE,Chocolate Lovers Consultants Ltd,6,Unofficial pipe,0,3,5,user-group,0,0,3,6,1,0
64366,400,3/5/12,107,637,166,237.0337286,317.9372093,6,7326,330,2,83,1230,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2015,15,0,user-group,3,0,2,5,0,2
50242,205,9/3/14,58,1582,49,237.2537229,321.7785042,2,7502,328,6,63,1030,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2011,3,4,user-group,4,0,0,0,0,0
40647,0,11/3/13,16,0,5,0,325,1,7739,344,3,80,0,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,0,8,0,user-group,0,3,2,5,0,2
46999,0,3/13/12,22,0,17,236.5321201,317.9601098,7,16531,326,2,68,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,0,5,0,5,0,2
21250,0,7/15/12,20,0,5,230.9976147,323.3331671,1,15616,343,2,4,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,0,0,2,0,0,0
64301,0,7/16/12,20,1305,5,231.25047,318.6051385,8,8425,340,2,90,1080,FALSE,Chocolate Lovers Consultants Ltd,7,Official pipe,1977,3,7,commercial,0,0,0,0,0,3
64749,0,1/20/14,56,1421,83,230.3705648,319.4399579,5,202,340,2,90,1001,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,1986,9,7,commercial,0,0,0,5,0,2
73024,0,3/2/14,20,1645,98,237.6781622,321.3012081,2,257,328,3,64,1080,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1977,3,0,user-group,0,0,1,0,0,0
36013,5200,1/30/14,15,1345,214,232.4868562,318.2522375,5,7246,340,2,90,1260,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1993,4,0,user-group,2,1,1,3,0,2
26307,0,3/17/14,,1450,,236.7154368,321.5677165,2,776,327,4,26,1625,FALSE,Chocolate Lovers Consultants Ltd,5,,2005,3,4,user-group,0,0,0,0,0,0
29039,0,10/22/13,80,1567,72,234.3135619,322.0172648,1,15592,342,2,17,2500,TRUE,Chocolate Lovers Consultants Ltd,9,Unofficial pipe,2015,3,8,parastatal,0,0,3,1,1,0
15859,0,8/18/12,39,0,31,232.8345689,315.7382541,8,17757,337,7,74,0,FALSE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,9,0,user-group,5,0,1,5,0,3
43139,0,2/14/14,31,703,26,239.0002667,314.3095698,3,3230,415,34,33,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1990,3,0,user-group,0,0,2,0,0,1
38495,0,10/11/13,68,0,396,233.7114672,321.0014241,4,6490,339,3,82,0,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,0,7,0,user-group,4,1,0,3,0,1
44536,205,3/30/14,37,1264,5,237.2579062,321.7171754,2,16680,328,5,20,1001,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2012,3,4,user-group,4,0,0,6,1,0
20631,0,2/26/12,39,2174,23,234.2211825,315.6357358,0,8737,336,4,31,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2005,3,0,user-group,0,0,1,0,0,0
50573,250,2/11/14,68,1665,627,234.3637096,320.5980825,4,629,338,2,42,1318,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,2011,14,5,user-group,4,0,0,3,0,1
12342,250,3/21/14,70,207,62,239.1873585,318.0977305,6,141,332,3,76,1100,,Chocolate Lovers Consultants Ltd,3,Unofficial pipe,2015,14,3,commercial,4,0,0,3,0,0
28238,0,3/23/12,20,0,5,236.7430031,318.7113732,6,,326,4,106,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,3,0,user-group,0,0,1,0,0,0
15071,0,7/8/12,91,0,78,230.7328327,322.3225524,1,5912,343,31,88,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,4,0,user-group,0,0,0,5,0,2
4550,205,12/3/14,58,1218,49,237.1906773,321.6989386,2,2307,328,6,63,1040,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2004,3,4,user-group,4,0,0,0,0,0
54060,8200,2/23/14,131,1701,5,235.2794182,315.2432028,0,2444,335,3,60,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2016,14,0,user-group,2,0,0,6,1,0
10832,0,7/27/12,,0,,233.5384084,315.819824,0,11612,337,5,34,0,TRUE,Chocolate Lovers Consultants Ltd,0,,0,3,0,user-group,0,0,1,0,0,0
9226,0,4/4/14,20,1429,29,237.7481393,321.0741034,2,1470,328,4,18,1520,TRUE,Chocolate Lovers Consultants Ltd,7,,2013,0,0,user-group,0,1,0,5,0,2
25599,250,3/19/12,23,183,307,238.9010738,318.5489439,6,1946,331,2,24,1020,FALSE,Chocolate Lovers Consultants Ltd,8,Official pipe,2015,6,3,commercial,4,0,0,6,1,0
14309,210,3/8/12,88,393,89,238.9646658,317.7421458,6,2070,385,44,9,1100,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2007,15,0,user-group,4,0,2,5,0,2
41141,0,2/3/14,,1783,,234.8043362,319.9196844,4,16517,338,3,32,1001,TRUE,Chocolate Lovers Consultants Ltd,0,,1985,7,0,user-group,6,3,2,3,0,0
28389,0,8/5/12,68,0,1128,233.5203546,322.4712761,1,8906,344,3,80,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,9,0,user-group,0,0,0,3,0,3
57448,0,6/3/14,20,1556,38,236.8896359,321.6813782,2,693,327,8,41,1060,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2011,3,0,user-group,6,4,1,0,0,0
71267,0,3/13/14,20,1515,38,236.7820233,321.6299776,2,198,327,8,41,1150,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,1994,3,5,user-group,6,0,1,0,0,0
4410,220,2/14/14,363,1473,70,234.8397283,319.2658392,4,2893,338,4,81,1500,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2007,14,0,user-group,4,0,0,3,0,1
17403,0,1/26/14,6,0,5,0,325,1,1224,342,2,17,0,,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,8,1,user-group,6,0,0,5,0,2
73808,0,2/7/14,63,0,5,233.3534029,320.3890937,4,8021,339,2,94,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,0,0,user-group,0,0,0,3,0,2
47626,0,3/25/12,1168,0,5,237.763215,319.5562014,2,10825,329,8,121,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2015,15,0,user-group,0,1,3,5,0,2
33705,0,2/18/14,,1593,,234.9231734,319.7457757,4,13398,338,3,32,1001,,Chocolate Lovers Consultants Ltd,0,,1975,7,0,user-group,6,3,2,3,0,0
3054,210,6/3/14,58,1801,49,237.1484581,321.8094961,2,1477,328,6,63,1025,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2004,3,4,user-group,4,0,0,0,0,0
69407,0,8/8/12,16,0,5,233.5036529,322.3226947,1,13386,344,3,80,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,0,0,user-group,0,0,0,5,0,2
22922,0,2/16/14,646,1453,688,234.4158663,323.4240917,1,4134,345,3,1,1010,,Chocolate Lovers Consultants Ltd,1,,1997,3,2,other,1,0,3,1,1,0
34541,300,3/1/12,20,2318,23,234.2155265,315.5451207,0,12577,336,4,31,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2007,3,0,user-group,3,0,0,0,0,0
24127,0,3/23/12,1719,596,5,238.2047191,320.1835811,2,15106,329,3,47,1100,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2000,3,0,user-group,0,0,1,6,1,0
53894,0,7/24/12,11,0,21,233.7814745,315.4787712,0,2950,337,4,27,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,0,0,2,0,0,0
39900,220,2/3/14,18,1087,14,237.834921,320.8016557,2,1763,328,4,18,1250,TRUE,Chocolate Lovers Consultants Ltd,7,,2017,0,4,user-group,4,1,0,3,0,2
31236,700,2/12/14,11,1037,9,236.0292002,314.4669173,7,287,335,6,10,1360,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1992,3,0,user-group,3,0,1,6,1,1
13050,0,4/19/12,23,1847,662,235.2873379,315.6553311,7,8065,336,5,15,1450,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2008,3,0,user-group,5,0,2,0,0,0
57796,1200,3/5/12,20,206,5,239.0303659,319.71159,2,15590,329,4,39,1450,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2014,3,0,user-group,0,0,1,3,0,0
72880,220,3/18/14,20,1237,5,236.8040015,321.530516,2,43,327,3,26,1100,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2005,3,0,user-group,4,0,1,0,0,0
56159,210,1/23/14,454,272,153,239.372305,314.6995201,3,1578,405,24,21,1321,FALSE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2017,4,0,user-group,4,1,1,3,0,2
25370,0,3/9/12,20,532,32,238.5742831,320.1012013,2,14094,329,3,47,1030,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1977,3,0,user-group,0,0,2,6,1,0
15189,205,12/3/14,58,1209,49,237.2076758,321.6900569,2,6809,328,6,63,1035,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2004,3,4,user-group,4,0,0,0,0,0
25646,0,10/17/13,167,0,160,233.9335798,318.9241092,7,2599,339,6,75,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,0,2,2,5,0,2
48859,0,3/19/12,128,482,5,236.7035984,316.9138765,7,407,330,4,43,1020,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,2014,3,0,user-group,0,0,0,6,1,0
52908,0,2/25/14,7,941,5,236.2064532,313.8784133,3,175,335,6,10,1480,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,2015,15,1,user-group,5,0,1,5,0,2
42857,0,1/22/14,295,1823,5,229.7522311,320.4633862,5,11755,341,4,19,1613,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2012,3,0,user-group,6,0,3,1,1,0
68058,0,8/7/12,,0,,233.5975647,315.9546797,0,2391,337,5,34,0,TRUE,Chocolate Lovers Consultants Ltd,0,,0,3,0,user-group,0,0,0,0,0,0
52708,0,7/19/12,32,1915,5,231.5309431,316.690923,5,15273,340,3,14,1300,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2014,8,3,commercial,0,0,0,5,0,2
55263,1200,12/3/12,210,2351,37,234.4979415,315.5940273,0,7911,336,5,15,1020,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2012,3,0,user-group,2,0,0,0,0,0
73837,400,3/27/12,81,469,5,236.8999187,317.1451595,7,25,330,4,43,1200,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,2003,3,0,user-group,3,0,1,6,1,0
642,0,1/22/14,20,513,254,238.8190411,314.5097962,3,6022,333,4,117,1590,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1984,9,0,user-group,0,3,2,3,0,0
27213,0,12/3/14,109,1698,38,236.8000413,321.659753,2,14623,327,8,41,1120,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,2018,3,5,user-group,6,0,1,0,0,0
33136,0,2/17/14,336,1744,5,235.6555679,320.6630637,4,3420,346,2,84,1120,,Chocolate Lovers Consultants Ltd,0,Official pipe,2014,8,0,user-group,0,0,0,5,0,2
47385,0,2/28/14,20,1503,16,237.6414255,321.9369366,2,11074,328,2,22,1001,TRUE,Chocolate Lovers Consultants Ltd,8,Official pipe,2009,3,6,commercial,3,0,1,0,0,0
27833,700,7/4/12,3,1904,5,234.6455244,315.8934878,7,16,336,5,15,1040,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,1983,3,5,user-group,3,0,2,6,1,0
21390,0,3/26/12,,0,,233.0924611,315.6791339,0,10520,337,6,67,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,8,0,user-group,6,0,3,5,0,2
20428,0,2/3/14,68,2132,299,235.3567836,320.9344259,4,5178,346,4,37,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2017,3,0,user-group,0,0,0,6,1,1
53306,0,3/15/12,159,1696,149,238.3124023,320.3857843,2,17085,329,2,40,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1990,3,0,user-group,0,0,0,0,0,0
47885,0,3/13/12,23,0,23,236.4721031,318.826226,6,,326,4,106,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,14,0,user-group,4,1,0,3,0,1
8530,0,12/16/13,535,1361,574,233.5552376,323.063721,1,6344,345,4,51,1720,,Chocolate Lovers Consultants Ltd,9,Unofficial pipe,2017,3,8,parastatal,6,0,1,1,1,0
34374,0,7/26/12,16,1395,5,232.9618917,322.9289747,1,18764,344,2,16,1300,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,2006,9,0,user-group,0,0,1,5,0,3
43029,230,2/4/14,1147,1276,485,231.0689907,318.6728453,8,10408,340,2,90,1750,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,2011,14,7,commercial,4,0,0,3,0,0
1102,0,4/1/12,158,0,8,233.239272,316.1675147,8,4562,337,3,79,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,1,user-group,5,0,1,6,1,0
71632,0,10/6/13,59,0,5,233.706547,321.9064722,1,16797,342,3,11,0,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,8,1,user-group,5,0,0,5,0,2
11536,0,8/1/12,180,0,5,230.5794553,322.4213541,1,8848,343,31,88,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,11,0,user-group,0,0,1,0,0,0
71128,0,1/20/14,322,544,322,239.4850434,314.1902557,3,7730,334,5,101,1001,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,1998,14,0,user-group,0,0,3,3,0,1
38748,0,3/26/12,68,0,157,236.3940658,317.865883,7,6945,326,2,68,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,0,2,1,5,0,2
24445,0,1/3/14,20,1111,5,237.3887394,321.670296,2,4757,328,5,20,1001,FALSE,Chocolate Lovers Consultants Ltd,0,Official pipe,1980,3,0,user-group,6,0,1,0,0,3
63860,230,3/13/14,,1564,,236.6745896,321.6239464,2,10012,327,4,122,1895,FALSE,Chocolate Lovers Consultants Ltd,5,,2005,14,4,user-group,4,0,0,3,0,0
56777,0,7/22/12,114,0,105,230.5278833,322.1360341,1,3572,343,31,88,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,8,0,user-group,0,0,0,5,0,2
73295,0,1/4/14,20,1661,29,237.5524124,321.7223004,2,12632,328,5,20,1001,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,1975,3,5,user-group,3,0,1,0,0,0
571,0,7/20/12,64,0,5,231.5717249,322.1422884,5,15683,343,5,66,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,3,2,0,5,0,2
19981,0,2/2/14,56,1408,83,231.2308849,318.7582808,5,3880,340,2,90,1550,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1995,4,0,user-group,5,1,0,3,0,2
43848,210,9/3/14,139,1025,128,237.4705031,321.6130967,2,1567,328,5,20,1001,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,2006,3,5,user-group,4,0,0,0,0,0
47350,0,3/6/12,434,487,5,238.5619551,319.8540484,2,342,329,3,47,1800,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2014,4,0,user-group,0,0,0,5,0,2
61155,0,10/22/13,452,0,469,232.3973627,320.5842526,5,9714,339,5,73,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,0,0,0,5,0,2
68226,700,3/4/12,81,585,5,236.7571675,315.9139476,7,5088,330,5,98,1300,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,2000,15,0,user-group,2,0,1,5,0,2
35639,300,3/4/12,20,798,5,238.1967924,320.5442884,2,2,329,2,40,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2011,3,0,user-group,3,0,0,0,0,0
53555,0,4/4/12,20,0,5,235.8340621,318.7580798,6,1272,326,6,55,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,7,0,user-group,0,0,2,3,0,1
29083,0,8/4/12,54,0,46,233.0795039,321.9903408,1,93,344,8,59,0,FALSE,Chocolate Lovers Consultants Ltd,3,Official pipe,0,14,3,commercial,4,3,0,3,0,1
30599,0,9/3/14,83,1778,38,236.8245741,321.8202105,4,176,327,8,41,1210,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2011,3,1,user-group,6,0,0,0,0,1
47344,0,8/5/12,108,0,522,0,325,1,3499,344,7,36,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,9,0,user-group,6,3,2,5,0,3
44375,220,2/6/14,202,227,282,239.9722333,314.5901642,3,7494,424,2,87,1160,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,2011,4,0,user-group,4,0,0,3,0,2
68629,700,3/27/12,246,544,5,236.4118347,316.3218286,7,10006,330,5,98,1350,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2011,3,0,user-group,3,0,0,6,1,0
7319,400,2/22/12,179,2752,23,234.0121193,315.8728736,0,1442,336,4,31,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2013,3,0,user-group,3,0,0,0,0,0
11754,0,10/7/13,7,0,5,233.926086,321.3006817,4,439,342,9,50,0,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,9,1,user-group,5,0,1,5,0,3
71993,0,10/2/13,6,0,6,232.8776951,321.7289349,1,16016,342,4,6,0,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,0,15,1,user-group,0,1,3,5,0,2
50516,0,10/11/13,12,0,2,233.7896942,321.625672,4,15988,342,3,11,0,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,8,1,user-group,1,0,0,5,0,2
59925,0,8/3/12,245,0,100,230.6714976,322.1006725,1,12848,343,31,88,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,8,0,user-group,0,0,0,5,0,2
58352,2600,2/20/12,90,2012,5,235.3598831,316.7721433,7,357,336,3,86,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2005,3,0,user-group,2,0,0,0,0,0
64947,400,3/4/12,262,549,32,237.7766869,317.8947235,6,5727,330,3,49,1160,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1990,3,0,user-group,3,0,0,6,1,0
17179,0,7/31/12,35,0,28,233.9530712,315.5913159,0,3980,337,4,27,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,0,0,0,0,0,0
22884,0,4/11/12,68,0,695,237.1585073,318.7516846,6,5037,330,2,83,1750,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2009,9,0,user-group,0,0,1,5,0,3
72905,0,7/8/12,,0,,233.6517117,315.6650507,0,736,337,5,34,0,TRUE,Chocolate Lovers Consultants Ltd,0,,0,3,0,user-group,0,0,1,0,0,0
13776,0,3/17/12,20,0,94,235.3482664,319.2825119,4,10071,326,7,96,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,7,0,user-group,4,0,0,3,0,0
19150,0,7/23/12,49,0,40,232.7299164,322.2469804,1,7857,344,6,52,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,9,0,user-group,0,0,3,1,1,0
26722,3200,3/8/12,11,1217,74,235.4405427,317.3309596,7,2,336,2,53,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1998,3,0,user-group,2,0,0,0,0,0
40889,800,1/28/14,18,1019,5,229.747812,320.0960872,5,694,341,4,19,1190,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,2014,3,0,user-group,3,0,0,6,1,1
33625,0,10/18/13,733,0,766,232.2807968,321.3036018,5,9960,342,6,48,0,TRUE,Chocolate Lovers Consultants Ltd,9,Official pipe,0,4,8,parastatal,6,0,0,5,0,2
55463,0,2/23/12,10,351,142,238.9385226,317.2736553,7,866,385,54,108,1001,TRUE,Chocolate Lovers Consultants Ltd,3,Official pipe,2009,0,3,commercial,4,0,0,5,0,2
70917,0,1/21/14,6,0,5,0,325,1,5859,342,2,17,0,,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,8,1,user-group,6,0,0,5,0,2
5995,0,10/11/13,7,0,316,234.2204047,321.7720643,4,7411,342,7,13,0,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,0,6,1,user-group,4,0,1,6,1,1
20685,450,2/3/14,75,1729,67,229.799645,320.4775887,5,1008,341,3,19,1350,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,2006,3,4,user-group,3,0,0,6,1,1
29390,0,2/25/14,163,1852,341,235.4984311,320.7653948,4,17914,346,2,84,1325,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2005,3,4,user-group,0,0,1,0,0,0
32042,0,2/20/14,173,1451,346,234.4666128,323.4555702,1,17122,345,3,1,1480,,Chocolate Lovers Consultants Ltd,1,Official pipe,2004,0,1,user-group,0,1,0,5,0,2
22827,0,10/18/13,12,0,25,233.5069652,320.3557058,4,3577,339,3,82,0,TRUE,Chocolate Lovers Consultants Ltd,3,Unofficial pipe,0,8,3,commercial,0,1,0,5,0,2
61644,0,1/30/14,80,1542,72,234.1009615,321.9751184,1,8681,342,2,17,1900,TRUE,Chocolate Lovers Consultants Ltd,9,Unofficial pipe,2012,3,8,parastatal,0,0,3,1,1,0
23964,0,2/13/14,,1707,,234.6861008,319.9426906,4,9361,338,3,32,1200,TRUE,Chocolate Lovers Consultants Ltd,0,,1995,8,0,user-group,0,3,1,5,0,2
12187,0,8/5/12,49,0,40,232.0464581,322.6910761,1,10525,344,6,52,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,0,0,0,5,0,2
18859,0,2/3/14,109,1517,83,230.9163832,321.7417973,5,11973,341,2,30,1300,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2012,4,0,user-group,6,0,0,3,0,2
27430,0,3/19/12,22,0,157,236.3696835,318.1579457,7,110,326,2,68,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,9,0,user-group,0,0,3,5,0,3
61614,700,3/24/14,20,2111,5,236.6429851,321.7696791,2,2521,327,3,26,1150,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1995,3,0,user-group,5,0,1,0,0,0
58776,0,10/12/13,167,0,160,232.7389979,319.2335335,5,8113,339,6,75,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,4,0,0,5,0,2
45350,0,2/20/14,1701,1606,1932,234.2951936,323.2673692,1,1988,345,3,1,1100,,Chocolate Lovers Consultants Ltd,,Official pipe,2010,12,3,commercial,0,1,1,5,0,2
40339,250,4/13/12,226,0,223,237.1329579,318.820017,6,41,330,2,83,1188,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1989,6,0,user-group,4,1,0,3,0,0
44215,0,7/16/12,102,1739,523,231.0941893,317.6540267,8,10436,340,4,95,1001,,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1989,13,0,user-group,6,3,4,3,0,2
55790,700,2/11/14,114,1454,105,230.1192586,320.7537977,5,2325,341,3,45,3130,TRUE,Chocolate Lovers Consultants Ltd,7,Unofficial pipe,2003,8,0,user-group,1,0,0,5,0,2
40431,700,3/12/12,471,582,577,237.7628861,319.0262984,6,7665,330,7,69,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2012,15,0,user-group,3,0,1,5,0,2
47075,250,3/30/12,99,1455,88,236.8337396,318.9027865,6,224,330,2,83,1150,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2015,14,0,user-group,4,0,0,3,0,0
